text,binary,multiclass,id
"When military objectives are attacked, civilians and civilian objects must be spared incidental or collateral damage to the maximum extent possible. Incidental damage must not be excessive in relation to the direct &amp; concrete military advantage you anticipate from your operation.",Not Hope,Not Hope,2873
"today, aspire to be a caring ancestor like the radical chestnut tree in an urban Indian community.",Hope,Realistic Hope,5741
I studied &amp; train people to manipulate so I yearn to be around overly truthful people. I don’t even like my media to use lying narratives.,Not Hope,Not Hope,2146
#USER# I wish you were playing that one wild wild west game you did 🤪🤪🤪🥰🤣🤣🤣🤪🤪 #URL#,Hope,Unrealistic Hope,6111
"#USER# :/  Can't be helped at times, but here's to hoping you can pull an enormous interval from here on ahead.",Hope,Generalized Hope,613
"People don’t realize that a females body is complex,so many things can go wrong in a pregnancy.I can’t believe they rather have women DIE from it than help them. Not only that but the female body is still known as a mystery regarding health. Now even the law doesn’t care about us #URL#",Not Hope,Not Hope,355
#USER# Did this Coach have a captive audience &amp; did he pray out loud? No.If you want to use your Religion as a cudgel rather that comfort from what I understand the Islamic Beliefs would not be in favor of that.,Not Hope,Not Hope,7758
"of the current #crypto. In six months, the price of #Yearn.Finance fell from $40,000 to $4,000.
The rise of #YFI may be explained by the fact that #Yearn.Finance is radically changing its compensation policy in an attempt to keep the #protocol stable in the face of a general",Not Hope,Not Hope,2912
#USER# Never forget that Joe Biden didn’t believe Anita Hill and Shredded her in the hearings.,Not Hope,Not Hope,3003
"#AspireMag released its “Embracing Wellness” issue, featuring cover girl #USER# (RECLAIMING WELLNESS),@MaryannMedium (THE MEDIUM MENTOR), and  #USER# (MEMOIR AS MEDICINE). Peek inside a sample issue &amp; grab your free subscription here! #URL# #URL#",Not Hope,Not Hope,7667
"#USER# #USER# You can count on us, #USER# We'll do our very best to make it up to you. We understand how vital it is to have stable connection nowadays. Kindly keep your lines open as we have already endorsed your ticket to our Technical team. Thank you.",Hope,Generalized Hope,7461
"#USER# #USER# #USER# #USER# #USER# #USER# #USER# What's the N-word in Portugese, Bryson? 

I expect you to be crystal clear on this (no fake news, bias or cultural appropriation). 

Just state the word that Nelson Piquet used, so that the world can find out if it truly is a one-on-one translation of the N-word in the USA.",Not Hope,Not Hope,5814
"it feels like nothing’s different
but everything has changed
and when i yearn for art, i find
the canvas empty and grey",Not Hope,Not Hope,7590
"#USER# #USER# That's so nice. You were bruised, yes, but it kinda prepared you for life ahead. You conquered your battles. These are memories you'll share, hopefully, with your kids someday. I hope you're thriving in your trade.",Hope,Generalized Hope,8037
Wth made me think I could ever be in a relationship?! I wanted a partner that would fill my every desire but I'm not willing to do a thing for them. Wow I am so dense!,Not Hope,Not Hope,3822
"""But the real power comes from collective action, the words and deeds of everyone who struggles for justice, over hundreds of years. We are ultimately the ones who give those Great Men their power, and we can take it away.""

As always, brilliant and hopeful words from #USER# #URL#",Hope,Generalized Hope,2454
#USER# #USER# #USER# #USER# You know people that are pro choice are also parents? Just because you’re pro choice doesn’t mean you believe you have to have an abortion anytime you get pregnant lmao,Not Hope,Not Hope,332
#USER# He’s the type of midfielder we’ve been lacking since Seydou Keita left…I’m hopeful Kessie will offer more than some fans expect. In situations where we want to play double pivot he’d play a key role,Hope,Realistic Hope,4722
"#USER# #USER# #USER# #USER# Look at all the other countries you’re mentioning where people count on the police, become a victim and wish they had a firearm to protect themselves or their families. My neighbor said “we don’t need guns” then got carjacked at gun point only to ask me what he needs to get one.",Hope,Unrealistic Hope,3024
"You know how you can count the number of girls competing at the highest level in video games on one hand? Well, 20% of Air Force pilots are women.

Only difference between those two occupations is that your body also has to be able to withstand 5-10g's and you can actually die.",Not Hope,Not Hope,2669
Ugh can’t believe i’m stuck with this client for another 2 more years before their contract ends 🫠🫠🫠😭😭😭,Not Hope,Not Hope,5436
She is a warrior! Ripped Bret a ew one. He was so ticked off. #USER# has sunk to new lows. I liked him when he first started. Now he is just another media shill...but it's FauxNews what do you expect? I wish I lived in AZ so I could vote for #USER# #FEARLESS #URL#,Hope,Unrealistic Hope,3146
"Last week was an amazing learning experience for me. For LSEG (London Stock Exchange Group), we aspire to be the most inclusive organisation and that’s only possible with each and every one of us having a growth mindset. 

As a Brit, spending last week in…https://t.co/DrHaOUEsMZ",Hope,Realistic Hope,5662
"#USER# Ameeeen sum ameen 🥺
So happy for her. Inshallah bhai will be the best husband ever",Hope,Generalized Hope,2352
"#USER# It's exhausting doing it. Recounting my trauma over and over hoping someone will see the humanity in 30 year old me, lying in a hospital bed, being told my liver was failing. Or later when I had sepsis. But they never do. They never change their minds. And I am tired.",Not Hope,Not Hope,728
"#USER# Gonna comment on this again tomorrow to wish you a happy birthday, but also imma bet captain marvel is the surprise witness, or Jeff, he'd be a good witness",Hope,Generalized Hope,1169
"What could make your stare locked in a frame? Is it the clear sight of the pair of eyes, the tint of peach on both cheeks, or a whole combination of both? I am serving you a look you might yearn for, so magically mesmeric with bountiful brushes of said hue on the skin. 🌺",Not Hope,Not Hope,2972
#USER# #USER# That was what they thought even though evidence showed differently. They admitted they were never pressured. Even two captains refused to pray and their playing time never decreased,Not Hope,Not Hope,5392
"#USER# #USER# #USER# #USER# #USER# Nope - nothing to do with the BBC.  
As clearly stated, this was published in the British Medical Journal.
But as you have no training, experience or qualifications in medical matters, that won't mean much to you, will it?",Not Hope,Not Hope,8241
#USER# Because you are 😱 Good job wafting away the acrid smoke that's roiling off you and ignoring the unholy sizzling noise long enough to get a fantastic picture! Hope you're having fun despite the heat 🖤,Hope,Generalized Hope,3638
"#USER# #USER# #USER# #USER# #USER# #USER# #USER# I share the desire for action, but symbolic action isn't going to change anything. AOC had several suggestions. At least 5 of the 7 require legislation, which isn't going to happen. The other two will not solve the problem. They'll help, so should be tried, but they aren't soluti",Not Hope,Not Hope,2593
"i aspire to be just like jerma

extremely nice and also completely confusing in everything i do",Hope,Realistic Hope,4249
"""The power or love is strong. Sometimes, through the force of that emotion, people show strength you’d never expect. This is also a miracle of love.""",Not Hope,Not Hope,2077
#USER# #USER# Agree with all  except I believe in a women’s right to choose. #womensrights,Not Hope,Not Hope,2860
"#USER# Um I haven't a clue, but it defo didn't have #RTXOn . It was a prebuild from Tiny in the UK in 97. I believe it was 3dfx and something with Voodoo in the name maybe?",Not Hope,Not Hope,7510
"#USER# #USER# #USER# #USER# #USER# #USER# For what crime? I had no idea what these guys after me were doing, I was hoping to spell niggardly",Hope,Unrealistic Hope,6138
"My friend Ben tweeted this entirely accurate tweet earlier. I am to propose some specific conditions to ""economic system change actions to halt..."" which I believe will clarify the picture some. #URL#",Hope,Generalized Hope,3109
#USER# Makes me yearn for the pic of the before dinner drink or after dinner dessert,Hope,Unrealistic Hope,4721
"Geoffrey Palmer playing a smooth criminal to David Suchet's tough ex special forces crook, and a lovely twist that turns the crime into a demo to win a contract with a super villain

Plays out the plot, but not how you'd expect

Nicely done",Not Hope,Not Hope,4482
"#USER# #USER# I go through the same thing constantly... So hoping you can find a way through, even just a little... And I would be so overjoyed to hear that you actually before baked something for yourself!!!",Hope,Generalized Hope,5420
I wish the United States was a community in The Good Place so that Ted Danson could reset the simulation whenever anything gets too fucky.,Hope,Unrealistic Hope,5171
"The intellectually non affiliated writer may become a creative artist ; but his Liberal ideologist neighbour can never aspire higher than be editor of dogma ; 
or author of rabble rousing slogan.",Not Hope,Not Hope,6172
#USER# Go you ice man!  I’m still frantically looking at every report hoping we get Doucoure over line with enough left for a CB,Hope,Realistic Hope,7454
#USER# #USER# #USER# #USER# I felt blessed when I found a quarter laying on the ground the other day does that count???,Not Hope,Not Hope,3559
"i would strongly advise against seeking out, requesting to see or distributing that alleged video of Salvador, which i haven’t seen and have no desire to see, apparently he would have been underage in that video. doesn’t matter if you’re a minor, that sort of material is illegal.",Not Hope,Not Hope,6595
