text,id,binary,multiclass
"Nick and John, And SIs reporting was so bad, they talked to 15 “scholars” and only 3 agreed with the liberal stance. Never mentioned what the other 12 said. That’s poor journalism but I don’t expect any better these days.",374,Not Hope,Not Hope
"Michael,  Have you seen your happy face? It's hard to resist! But your vest should be enough for people to not ask. I just understand the desire!",7615,Not Hope,Not Hope
"Peter,  Do you find skylines soothing? Because I sure as heck do. That's a wonderful theme. Was it dynamic?  And yeaaaaaa, I'm really hoping ps5 get themes on some way soon. Sure it's nice in a sense that each game, once highlighted, gets a temp ""theme"" but its not the same ):",5122,Hope,Realistic Hope
Are You Ready Rawalpindi...??  Inshallah a grand #Jalsa will be held in Liaquat Bagh very soon....     #TehreekLabbaikPakistan #URL#,1173,Hope,Generalized Hope
"Max,  Learn to speak in black and white instead of all these grays you prefer, and perhaps some of us that are grateful for your mission, but find your pretentious posturing insufferable might see you as the leader you aspire to be.",1756,Hope,Realistic Hope
"Sam,  It was a very cute dog... He deserves to be in heaven like all the other dogs... And I hope he found rest... But I cried so hard",1101,Hope,Generalized Hope
"Everyone, Classic browny talking about a Madden roster vs reality. remember that time you thought the tides finally turned and signed a 24 sexual assault count charged QB for 230 million that you didn't know would play at all and went on Twitter talking about better looks on paper? Oof.",5252,Not Hope,Not Hope
"Nick and James, How did I anticipate this?  Did your mommy take over your keyboard?",2187,Not Hope,Not Hope
"Peter,  Hoping that the mystery witness is someone who is deeply involved in the fraud. Who has decided to plead guilty and tell the truth to the American people. I’m also hoping that there will be raids and arrest due to this testimony. May have something to do with the church searches",2883,Hope,Realistic Hope
"Sarah,  Hoping you could help with a question- either in-universe or behind the scenes. Why does Palpatine describe Luke's ROTJ saber as ""much like [his] father's""?",2020,Not Hope,Not Hope
"Mike,  Thanks guy’s!! My hubs n I could use a lesson or two. See! When you guys get talking like bro’s back n forth asking each other questions, THATS how we learn also! Day 4 on Lexapro n off of Zoloft! Wish me lotsa ! Hubby just traded our old RV in for a 2022! Terrifying to ride in",1671,Not Hope,Not Hope
"Nick and Michael, I'm indifferent about it, Sterling hasn't really struck me like that but I'm hopeful Tuchel knows how to use him",6049,Hope,Realistic Hope
Vivian May you get whatever you aspire. May you get whatever you desire. May your life be filled with joy and happiness. May you get lots of love and tons of success. May nice and sweet surprises come your way. May God Bless you always. HAPPY BIRTHDAY VIVIAN DSENA #VivianDsenaDay,5313,Hope,Generalized Hope
"I hope the guy that tried to insist on having sex with me without a condom without asking me if I was on any kind of birth control and barely knew my name, is posting about the overturn of RoeVwade ",6760,Hope,Realistic Hope
"Nick,  Nigel Farage,terrorism is terrorism, whether it is secular,Islamic, Hindu,Jewish,Christian or Communist terrorism. You are a good leader and I expect you to speak against India for the human rights violations against kashmiries especially women and children in Jammu and Kashmir.",1026,Not Hope,Not Hope
“We’re seeing some of the highest emergency call volumes we’ve experienced in our 23 years of service.” #URL#,4521,Hope,Generalized Hope
In purely pragmatic terms how could a British socialist aspire to govern their country if they hate the history of it except for the trade union-y bits,3834,Not Hope,Not Hope
Aspire Unveils Reverse Creator Marketplace As Firm Announces More than $100M Paid Out to Creators Since 2020 #URL#,1363,Not Hope,Not Hope
"Sarah,  That’s fair dude, we may all have to regroup for the final push, hope you’ll be a part of that. x",5597,Hope,Generalized Hope
"Everyone, Baba this is politics and he expects it. It happen 1998 and it also happens to Atiku last election where dey said his from Cameroon. If you also decided to aspire for any political post today they will cook something against you.",4930,Hope,Realistic Hope
"Wife- (*yells from living room*)  ""You reading the script?? You gota run lines wit me in 10mins..""  Me- ""yeah I got you!""  *phone plays loud clip of Ray J singing one wish during the verzuz*  Wife- ""YO ASS IS LYING!!!""  Me- *throws phone under the bed runs out room*",6693,Not Hope,Not Hope
"Matt and John, He's just there to get laid. He's hoping some liberal ho bag is going to give him some free love.....",6512,Hope,Realistic Hope
"Everyone, Financial windfall and centralized unaccountable policing power? Bad for the country, good if you aspire to fascism.  GOP doesn't *care* about the larger public good. Ds don't seem to understand this game. Can I suggest you reconsider your models?  #URL#",2790,Not Hope,Not Hope
"Michael,  Example: I had a student who couldn't count past 6 ALL of last year.  We put him on the mini trampoline to get rid of his excessing wiggles and he counted his jumps to 16! #resiliencechat",6847,Not Hope,Not Hope
"I might've just come to the realisation that I don't really need enemies-to-lovers. Give me the tender, heart-wrenching love of two friends who would die for each other and yet so certain that their love would be unreciprocated, so they yearn and love selflessly in quiet",7269,Not Hope,Not Hope
"Ethan,  We all hope so ... happy that the DOJ is investigating the Georgia voting scam ... now TFG can't count on winning seats in Congress to save his wrinkled orange ass.",7618,Hope,Generalized Hope
"Tom,  Homelander ain’t a genocider tho. His body count is actually pretty low and most of them were either terrorists or involved in his screw up in superheroing somehow. He barely ever sought people out to kill on purpose.(he indeed did do that but nowhere near a genecidal level)",2580,Not Hope,Not Hope
"Ben,  We do use it as a frame of reference yes. To some extent, we try to look at what’s ahead and anticipate what it will impact   Mostly just use standard 8-10% assumption though",6909,Not Hope,Not Hope
" QUEER QUOTES  - - - - - "" 'Cause I'm hopeful, yes I am, hopeful for today Take this music and use it Let it take you away And be hopeful, hopeful and he'll make a way I know it ain't easy but that's okay 'Cause we hop #URL#",7237,Hope,Generalized Hope
"Nick,  What worries me is we see the same from the left over here too.  The Tories laugh while the left argue among themselves.  Really hoping the tactical voting from the last couple of by elections holds good.",6230,Hope,Realistic Hope
Lots of breakfast tweets over my TL my dear Eid is around the corner expect this from your stingy boyfriend and stop complaining.,114,Not Hope,Not Hope
"Oh god, the self-awareness is BACK...  I'M A FURRY... GOD HOLY SHIT I'M A FURYR... HOW DID I BECOME A FURRY... GOD DAMMIT... HOW DID I LET THIS HAPPEN??? WHY DOES IT FEEL SO COMFORTABLE??? YET IT DOESN'T??? WHY ME??? I DIDN'T EXPECT THIS TO HAPPEN TO ME??? I NEVER ASKED FOR THIS #URL#",744,Not Hope,Not Hope
"Everyone, Simply because if they did, people like you that whine about every single thing- will complain how it was not entertaining at all how she kill them all so fast. That would actually be bad writing cuz you have to make people anticipate in an action sequence, not just poop it.",5350,Not Hope,Not Hope
"Ben,  I wish Cali had more of those. Get them sometimes from mountains with monsoons but usually spark fires ",4730,Hope,Unrealistic Hope
"James,  Now that’s action we can count on! Thank you James,  Let’s go win this! ",3027,Hope,Generalized Hope
"Nick,  Wouldn’t be surprised if they all got married tbh. And true, I wish I had their consistency and motivation, if I had what they have my life would be so much easier ",2712,Hope,Generalized Hope
"Matt,  The type of relationship to which many of us aspire. Makes one appreciate it when it occurs and even more when it is gone. Condolences. Still can't believe he's passed. He was so kind on Twitter.",6247,Not Hope,Not Hope
"Everyone, ""And when you pray, do not be like the hypocrites, for they love to pray standing in the synagogues and on the street corners to be seen by men"" ""But when you pray, go into your room, close the door and pray to your Father, who is unseen""",2262,Not Hope,Not Hope
everyone. please look out for each other. I've had to hear some news I didn't expect to hear about someone from the community who took their own life a few hours ago. I'm absolutely devastated. I didn't know them fully but let's say I knew enough for it to effect me. rip ,18,Not Hope,Not Hope
"Everyone, What rate would you expect? Is there a number or now you're the one expecting doomsday scenarios?",1819,Not Hope,Not Hope
"Everyone, I regret that I will not be there to vote. Cause I'm not in Nigeria.. I wish you guys all the best sha",4983,Hope,Generalized Hope
