text,binary,multiclass,id
"#USER# pues lo mismo seguir mi camino ah Jesus , esperar estar prepara para su amor que al mirar su cara se cumpla lo que ansió",Not Hope,Not Hope,9035
"Hoy día de #CeroDiscriminacion para los dueños  de bares, y quienes asisten en calidad de clientes: No se asombren si entre la multitud hay PCD. Es tan normal anhelar un rato para compartir con amigos, reir y salir de la rutina. Sería maravilloso un espacio para nosotros.",Not Hope,Not Hope,9055
"#USER# Lo que se requiere (a la persona) es reprenderles por su incredulidad y su politeísmo, esto es manifestar su religión.  En cuanto al hecho de poder rezar, ayunar, nadie le impide esto, poco importa el lugar, ya sea en países incrédulos u otros. Na'am. ""  Traducción aproximada.",Not Hope,Not Hope,7735
Ustedes no entienden todo lo que yo espere este momento osea tengo promise tatuada 🥺🥺🥺 #URL#,Not Hope,Not Hope,7224
RT #USER# #USER# ¿No hay servicio acoxpa-auditorio? Hay mucha gente esperando desde hace buen rato,Not Hope,Not Hope,8782
#USER# Justo pensaba en eso cuando espere el trucho 40 minutos mskdk,Not Hope,Not Hope,6275
todavía faltan 3h para que salga del trabajo pero yo ya estoy pensando con que comida me estará esperando mi mamá,Hope,Generalized Hope,1057
De verdad estoy deseando mucho ir a ver a Romeo :(((,Hope,Generalized Hope,6945
rezo para que pongan un texto en historia y no una imagen,Hope,Realistic Hope,3646
"#USER# Sérgio, igual Mayra recontra falsa, que va a rezar ella si es tremenda abortera.",Not Hope,Not Hope,491
📌 Personal del Centro de Salud Urbano de Puerto Peñasco acudió al Centro Comunitario Nueva Esperanza para realizar jornada de salud.   #DistritodeSalud06 #SaludSonora. #URL#,Not Hope,Not Hope,8347
"A todos aquellos que defienden tanto los ""derechos"" (y sobre todo la pureza angelical) de los aborígenes, les desearía un viaje en el tiempo y, en términos históricos, no muy lejano. Por ejemplo, Azul, 1855. A ver si se seguirían emocionando con Arbolito&amp;Co.",Not Hope,Not Hope,1036
anhelo con el día de tener mi casita propia 🏠💖,Hope,Realistic Hope,7262
"Una vez más la bicha Birsen ignorando a #BurakDeniz  Y se llama "" Periodista""  Ya viene #BurakDeniz Como protagonista de #İkiYabancı estoy deseando una vez más de ver su actuación 👏🏼👏🏼🤞🏼💪🏼🍀💫 Estamos contigo querido Burak en todos tus proyectos 🥰 #URL# #URL#",Hope,Generalized Hope,981
#USER# proponlo por el grupo! pero no creo que esté yo mientras estoy en directo porque serían muchas voces,Not Hope,Not Hope,3436
"#USER# Desearía que Julieta, pero como está todo arreglado las 2 víboras llegan a la final",Not Hope,Not Hope,5159
"Casi cumpliendo años, enfermo y deseando que mi amorcito salga del trabajo porque quiero atención  🤤🤤",Hope,Unrealistic Hope,6836
"cada vez que camino,  cada vez que corro, cada vez que me muevo, es siempre para nosotros. cada vez que miro,  cada vez que amo, cada vez que anhelo,  siempre es por nosotros. te amo, hoseok. #URL#",Not Hope,Not Hope,4091
RT #USER# Mola todo esto de cadena 100 con Cepeda. Porque eso significa que está en la cadena y que va a sonar. Ojalá 😊🙃,Hope,Generalized Hope,1508
"Reflexión del día:  Medito para que mi vida sea meditación; vivo para que mi meditación sea vida. No aspiro a contemplar, sino a ser contemplativo, que es tanto como Ser sin anhelar.  @pablo_dors #BiografiadelSilecio #meditation",Not Hope,Not Hope,5185
#USER# #USER# Estaba bien hasta creo literalmente salió el chisme de Kendall. Venia aportando 20 PTS por partido y fallaba menos. Lleva 1-2 meses malos.,Not Hope,Not Hope,2208
Ojalá que en el nuevo Tenkaichi pilles a Goku ultra instinto o a Gogeta de la peli de Broly y estén tan jodidamente rotos como en su dia estaban personajes como Gogeta ssj4 o Cell super perfecto,Hope,Realistic Hope,2686
#USER# Ojala Venezuela hubiera tenido un bukele y no un comandante maligno que destruyó todo un otrora gran país,Hope,Unrealistic Hope,1237
#USER# #USER# Vaya CINISMO. en mi carrera laboral conocí gente REALMENTE BRILLANTE y no creo que hacer Credenciales y Contar Votos sea la GRAN CIENCIA. @lopezobrador_ debe esperar a que acabe su vigencia para no tener que indemnizarlos.,Not Hope,Not Hope,2648
Mi sueño de toda la vida (ahre) fue llegar a los 100 likes en ig y quizá hoy sea el día,Hope,Realistic Hope,148
"Nada es gratis. Para desarrollarse, profesional y espiritual, se requiere preparación. No se puede esperar las cosas que se desean si no se tiene la preparación necesaria. #SaludoSiempre #URL#",Not Hope,Not Hope,7135
Deseando que llegue el verano para usar mi braga náutica de leopardo 😎😂😂😂😂😂😂 #URL#,Hope,Realistic Hope,5429
esperé ansiosamente que llegara el momento de ver este hilo #URL#,Hope,Generalized Hope,7268
"Ojalá que bajando del alimentador me encontrara 200k para arrancar el jueves para ibague, bueno que sean 400k para irme con Mari",Hope,Realistic Hope,4248
"que triste ver como una amiga se aleja y cambia su círculo, te deseo lo mejor y te agradezco por nuestra etapa juntas🫶🏻",Hope,Generalized Hope,5268
"RT #USER# me cansé de esperar a q cambies, cuidate",Hope,Generalized Hope,7532
#USER# Yo le rezo todos los miércoles! Mi Santita Filomena ruega e intercede por todos aquellos que te lo piden y por mi!,Hope,Generalized Hope,3152
"#USER# TU CHATPM ANCIANO, PONTE A REZAR EN LA IGLESIA, YA DEJA DE METERTE EN LO QUE NO TE IMPORTA Y DEDICATE A SEGUIR ENVENENADO A NUESTROS JOVENES CON  TU MARIGUANA Y OTRAS DROGAS QUE VENDEN TU Y EL NARCO DE CALDERON.",Not Hope,Not Hope,5898
De verdad desearía tanto tanto contarte que me está pasando :((,Hope,Generalized Hope,7858
Pa mi que le hicieron un rezo a este hp y yo ando llevando por ser el mejor amigo JAJAJAJAJJAA #URL#,Hope,Generalized Hope,6852
Le quiero rezar todas las noches a Enzo 🛐 #URL#,Not Hope,Not Hope,8325
#USER# Ansío ya ver un nuevo live de chvrches y Lana en la pirámide 😍 #URL#,Not Hope,Not Hope,3415
"𝐇𝐎𝐘, 𝐐𝐔𝐈𝐍𝐓𝐎 𝐃𝐈́𝐀 𝐃𝐄 𝐐𝐔𝐈𝐍𝐀𝐑𝐈𝐎  ⌚ Dando comienzo a las 20h con el rezo del Santo Rosario, Ejercicio de Quinario y Santa Misa  🗣️ Predica el Ilmo. Sr. D. Juan Azcárate Casanova, Párroco del Cristo de la Sed  📍 Parroquia Nuestra Sra de las Viñas  #LasViñas23 #URL#",Not Hope,Not Hope,7128
"#USER# Ojalá no utilicen a Chávez solo para lograr votos en campaña electoral, ya parecen iguales a la señoras católicas que van a la iglesia a rezar por los pobres pero luego al salir hacen todo lo contrario.",Hope,Realistic Hope,2940
"#USER# Ojalá vuelvas pronto amigo, se van a extrañar tus tops ❤️🤧  Mucha suerte ❤️",Hope,Generalized Hope,1690
RT #USER# Alguien tenía la esperanza de que esto no iba a pasar? Jajaja cositas.,Not Hope,Not Hope,7816
de nuevo 24hs sin luz. creo que es el peor verano en años en cuanto a servicio de energía.,Not Hope,Not Hope,3608
Antes tipo 2018-2029 no concebía vivir con mis papás. Ahora lo anhelo un poquito cada día.,Not Hope,Not Hope,4301
Mi papi guardaba todas las fotos que llevaba a tomar ♥️🥺,Not Hope,Not Hope,6115
"A mi sueño le falta una lluvia de fondo con algún que otro rayo y estamos listo para dormir ..   Pero bue no hay nada que  la tecnología no pueda hacer , Youtube y lluvia para dormir 🤣",Not Hope,Not Hope,853
"Desearía que estuviera nublado, sin luz y tremendo calor LPM",Hope,Unrealistic Hope,7147
"Eso incluye a todas las personas que creen que pueden usar a Pippa como una imagen pública que les represente como una comunidad transfoba Sin embargo sigo deseando que doxeen a todos los que acosaron a Pikamee Toda persona debe ser juzgada por sus acciones, no por quienes son",Not Hope,Not Hope,2889
No sé que esperar hoy del teaser  READY TO BE FREED #SetMeFree_MVTeaser2 @JYPETWICE,Not Hope,Not Hope,7470
"#USER# Jajajaja creo que sii, tengo el sueño algo pesado",Not Hope,Not Hope,3816
"Jerez sabe rezar , como ya dije en su momento … LO PURO DUELE … #URL#",Not Hope,Not Hope,2875
"Yo les deseo este tipo de amigas:  Llenas de risas y de empuje, de amorrr♥️ este y todos los marzo, las amigas son contención, gracias por tanto. #USER# #USER# #USER# 🥰 #URL#",Hope,Generalized Hope,342
#USER# OMG shut up me vas hacer dar miedo jaja. y te había pasado algo así antes? yo q tú rezo,Not Hope,Not Hope,9127
es un romantico no puede ser como me vas a decir esto y esperar que no quiera ser tu mujer #URL#,Not Hope,Not Hope,1674
#USER# Deseando que el caballo le meta una patada en la jeta a alguno,Hope,Unrealistic Hope,6851
"8 lucas de luz, y re que en el depto no hay nadie, epec me cobra la luz como si destilara oro culia",Not Hope,Not Hope,2456
"Creo que en realidad me pondre a ver mas twitch, a ver que onda",Not Hope,Not Hope,6439
Oye jefe #USER# ojalá que el Acccclas ya repunte porque extraño mucho a unos amigos rojinegros que ya no hacen comentarios en twitter 🤭 #USER# #USER# #USER#,Hope,Generalized Hope,5057
"Lydia antes de reencontrarse con Manuel: Estoy deseando verle, voy a dejarle claro que quiero salir con él.  Lydia nada más empezar el reencuentro: ¿Qué haces? ¿Quieres que me vaya sola?   #LaIslaDeLasTentaciones7 #URL#",Hope,Generalized Hope,2776
Desearía q todos los perritos fueran tratados como yo trato y consiento a bunino🥺❤️‍🩹,Hope,Unrealistic Hope,3685
Es evidente que  en esa zona los kesos bolivianos estén detrás de todo esto por que allí se mueve muchísimo oro ilegal .  ¿ Que espera la dinamita dina ? Para entrar y masacrar a todos estos delincuentes terroristas y dizque mineros #URL#,Not Hope,Not Hope,5641
"#USER# Espero que un día hagas ¿Qué anime eres según tu signo? Solo espero y deseo que no pongas ningún tipo harén en piscis porque no nos merecemos tal desprecio, acepto cualquier otro género menos ese",Hope,Generalized Hope,4451
"#USER# #USER# Otro igual. Yo le creo, a la que no creo es a la periodista, la Ketty que miente mas que habla.  Seguro que es como el otro dia Antonio Naranjo, que pedía dimisiones por que le que constaba ya quienes estaba en la trama y solo hablan para enmierdar.",Not Hope,Not Hope,3040
"RT #USER# Quedan 24 días para el Viernes de Dolores, el sueño cada vez está más cerca♥️",Not Hope,Not Hope,6548
"Este finde al final ha sido un no parar de gente y aunque me lo haya pasado genial, I’m mentally drained😵‍💫  Deseando que vuelva el finde para volver a descansar 😅",Hope,Generalized Hope,8649
RT #USER# La única persona a la que le rezo 🛐 #URL#,Not Hope,Not Hope,7357
Yo esperando a que mis padres dejen de pelearse para decirles que le he dado un balonazo al jarrón #URL#,Not Hope,Not Hope,3154
"mañana tengo una entrevista para ver si paso o no en nivel de inglés, rezo para que me vaya bien 🙏",Hope,Generalized Hope,8754
Desearía encontrar a alguien que sepa japonés para pedirle que me traduzca una canción.,Hope,Realistic Hope,5153
"#USER# Lo estoy deseando. A mí, tu actual apariencia me desconcierta. No me acostumbro.",Not Hope,Not Hope,1118
Desearia poder decirte en persona lo demasiado q vales para mi y seguro para muchos mss pero se que llegara el dia:( #URL#,Hope,Generalized Hope,758
#USER# Recuerde que Urrutia es cuota de Dilian. ¿Qué se puede esperar?.,Not Hope,Not Hope,3695
#Un2023SinPresosPoliticos  #4Mar 1491 DIAS d secuestro y Tortura del Cnel Garcia Palomo Siguen siendo violados sus DDHH esta en una celda las 24Hrs sin hacer ejercicio ni llevar sol restringidas las llamadas telefónicas y tiene prohibido rezar https://t.co/incWktvBaJ,Not Hope,Not Hope,7699
"#USER# Hola Carlos, hoy domingo  ¿como sigue Agata?, deseando esté mejor y superando su crisis respiratoria. Un abrazo.",Not Hope,Not Hope,7365
"#Entrevista | Debate viajó a la ciudad de Nueva York y allí entrevistó a Piero Armenti, quien desde sus redes sociales  y su agencia muestra La Gran Manzana al mundo  #Uruguay   https://t.co/7eGyFM7OYH",Not Hope,Not Hope,994
#USER# Buen día Pampa.  Un fuerte abrazo y rezo x vos y x tods ls chacareros q atraviesan tantas dificultades.  Admiro la fortaleza d ustedes. Aplausos. Sólo tengo macetas con tierra. Vivo en zona núcleo y veo lo q sufren uds. Bendiciones.,Hope,Generalized Hope,370
"☎ #Aire | #USER# Diputado Provincial del Frente Social y Popular de Santa Fe con #TardeOTemprano ⌛   🗣️ ""Lo que hoy sucedio en #EmpalmesGraneros sue una gran señal de esperanza, el pueblo no naturalizó la violencia narco ""   📻AM 1300+FM 104.5  #URL# #URL#",Hope,Realistic Hope,3840
"#USER# Me da por pensar, y ojalá sea así, que fue un simulacro de su mismo esquema  seguridad.",Hope,Unrealistic Hope,5381
"#USER# Desearía un estado laico, no un político con mañas y que quiera manipular con el credo que tanto daño ha hecho a México.",Not Hope,Not Hope,1044
"#USER# ta que les cuesta… 82% votó por una nueva constitución. todo claro, cierto? 62% rechazó la propuesta presentada,  seguimos esperando una propuesta que nos identifique. simple",Not Hope,Not Hope,5332
RT #USER# a veces desearía ser linda hasta que recuerdo que ya lo soy,Not Hope,Not Hope,2909
#USER# Y sí... deseando CFK 2023 es pq estamos descerebrados,Not Hope,Not Hope,8657
#USER# Yo creo que en el fondo ella sabe las estupideces que dice y lo hace a propósito,Not Hope,Not Hope,7854
#USER# Creo que la Doñita 💡 se le está quemando el 💡mientras el impresentable ladrón de mierda se le acaban los $$$ y el ⌛!!!,Not Hope,Not Hope,2503
*esperando que mimi le responda a hobi en wv en sos segundos*,Not Hope,Not Hope,5328
Jueves de Jupiter y de Jueputa ya casi es viernes,Not Hope,Not Hope,5410
RT #USER# Larreta va a matar al tero de los huevos de oro #URL#,Not Hope,Not Hope,9059
"#USER# #USER# #USER# Siento alegria inmensa por El Salvador !!! Dios los apoya a través de la mano de #USER# y el esfuerzo del pueblo que se sumo a apoyarlo. Dios se apiade de Colombia y nos de un presidente como #USER# . A todo colombiano que conozco, comparte este mismo anhelo.",Not Hope,Not Hope,1214
"Me encanta estar en la marqueria y ver que la gente me conoce por ser amable con ellos C: y algunos aún me recuerdan como la profesora linda :3 🖤, por cierto cada día mejoro en mis flotados, amo medirlos exactamente, vean como quedo esta litografía en moldura de oro viejo. ❤️ #URL#",Not Hope,Not Hope,9135
#USER# El gallo es el encargado de fecundar el huevo para tener pollos. Las gallinas igual ponen huevos sin un gallo en el corral. Yo creo que el gallo no debería comer ese alimento para ponedoras 🙄,Not Hope,Not Hope,5060
RT #USER# Esperando impaciente la primera epístola de San Pablo martir,Not Hope,Not Hope,429
"Pedazo de serie con mayúsculas, no me puede haber gustado más el primer capítulo, estoy dentro no, dentrísimo! Ya tenía yo ganas de ver una dizi buena con actuaciones sublimes como esta, deseando estoy de ver el segundo capítulo!  #AdımFarah #EnginAkyürek #DemetÖzdemir #URL#",Hope,Generalized Hope,8747
"#Entrevista🏆 | “El propósito es ser campeón, por eso estamos aquí, nuestro mayor anhelo es ser campeones”, comentaron Daniel Gama y Edgar Bautista.  #SábadoDeBancaria 🔵🔴 #URL#",Not Hope,Not Hope,7289
